,id,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,Booking Status Predicted
311,42411,1,0,0,2,0,0,0,0,2018,6,8,2,1,1,16,65.0,0,0
312,42412,1,0,1,2,0,0,0,164,2018,10,16,1,0,0,0,115.0,0,1
313,42413,2,0,1,3,1,0,0,79,2018,11,17,1,0,0,0,74.8,0,1
314,42414,2,0,2,2,0,0,1,68,2018,4,14,1,0,0,0,112.2,0,1
315,42415,2,0,0,2,0,0,0,3,2018,8,18,1,0,0,0,178.0,1,0
316,42416,3,0,0,5,0,0,1,89,2018,11,23,1,0,0,0,168.3,0,1
317,42417,2,0,1,2,1,0,0,85,2018,3,13,1,0,0,0,65.83,1,0
318,42418,2,0,2,5,0,0,1,64,2018,10,30,1,0,0,0,111.6,1,0
319,42419,2,0,1,2,0,0,0,204,2017,10,10,0,0,0,0,72.75,0,0
320,42420,2,0,0,3,0,0,0,103,2018,4,1,1,0,0,0,76.33,1,0
321,42421,2,0,2,1,0,0,0,134,2017,12,4,0,0,0,0,65.0,1,0
322,42422,2,0,2,2,0,0,1,222,2018,10,29,0,0,0,0,90.95,0,1
323,42423,2,1,2,4,0,0,0,83,2018,3,31,1,0,0,0,94.0,0,1
324,42424,2,0,0,3,0,0,0,213,2018,10,7,1,0,0,0,118.65,1,1
325,42425,2,0,2,3,0,0,0,172,2018,10,23,0,0,0,0,80.75,0,0
326,42426,1,0,1,0,0,0,0,146,2018,4,24,0,0,0,0,95.0,0,0
327,42427,2,0,0,2,0,0,0,18,2018,5,13,0,0,0,0,135.0,1,0
328,42428,2,0,1,2,0,0,0,125,2018,6,13,0,0,0,0,80.75,0,0
329,42429,3,0,2,1,0,0,1,182,2018,7,30,1,0,0,0,187.0,0,1
330,42430,2,2,0,3,0,0,2,205,2018,9,8,1,0,0,0,190.8,3,0
331,42431,1,0,2,2,0,0,1,11,2018,6,12,1,0,0,0,156.0,0,1
332,42432,3,0,2,1,0,0,1,172,2018,7,28,1,0,0,0,128.7,0,1
333,42433,1,0,0,2,0,0,0,77,2018,4,12,1,0,0,0,99.9,1,0
334,42434,2,0,1,0,0,0,2,3,2018,5,12,4,1,0,6,0.0,0,0
335,42435,2,0,0,5,0,0,1,16,2018,12,27,1,0,0,0,77.44,1,0
336,42436,2,0,2,2,0,0,0,211,2018,8,20,1,0,0,0,90.95,1,0
337,42437,1,0,0,3,0,0,0,256,2017,9,14,0,0,0,0,76.67,0,0
338,42438,2,0,2,2,0,0,0,56,2018,4,23,0,0,0,0,105.0,0,0
339,42439,2,0,0,2,2,0,0,292,2018,7,21,1,0,0,0,115.0,0,1
340,42440,2,0,2,6,1,0,0,61,2018,12,17,1,0,0,0,74.8,1,0
341,42441,2,0,0,3,1,0,0,213,2018,6,7,1,0,0,0,116.1,0,1
342,42442,1,0,1,2,0,0,0,12,2018,5,2,0,0,0,0,90.0,0,0
343,42443,2,0,0,1,0,0,0,68,2018,9,29,0,0,0,0,95.0,0,0
344,42444,2,1,2,2,0,0,0,7,2018,8,11,1,0,0,0,171.0,2,0
345,42445,3,0,2,3,0,0,1,96,2018,12,23,1,0,0,0,119.0,2,0
346,42446,2,0,0,2,2,0,0,315,2018,9,30,0,0,0,0,160.0,0,1
347,42447,2,2,1,1,0,0,3,6,2018,3,30,1,0,0,0,171.0,1,0
348,42448,2,0,2,2,0,0,0,82,2018,11,19,0,0,0,0,63.0,1,0
349,42449,3,0,0,1,0,0,1,1,2018,9,29,1,0,0,0,157.85,1,0
350,42450,2,0,0,5,0,0,1,59,2018,12,29,1,0,0,0,131.4,1,0
351,42451,3,0,0,3,0,0,1,7,2018,3,23,1,0,0,0,141.95,1,0
352,42452,1,0,0,4,2,0,0,8,2017,10,25,0,0,0,0,79.11,0,0
353,42453,1,0,2,5,0,0,0,14,2018,1,8,0,0,0,0,82.0,0,0
354,42454,3,0,0,2,0,0,1,19,2018,2,12,1,0,0,0,130.0,1,0
355,42455,2,0,0,4,0,0,0,149,2018,11,16,1,0,0,0,65.45,1,0
356,42456,2,0,2,0,0,0,0,151,2017,8,1,1,0,0,0,76.5,2,0
357,42457,3,0,2,2,0,1,1,43,2018,3,28,1,0,0,0,124.1,1,0
358,42458,2,0,0,3,0,0,0,130,2018,7,14,1,0,0,0,105.3,1,0
359,42459,2,1,1,4,0,0,1,174,2018,10,30,0,0,0,0,78.65,0,0
360,42460,2,0,1,2,2,0,0,301,2018,8,30,0,0,0,0,115.0,1,1
361,42461,2,0,2,1,0,0,1,71,2018,4,24,0,0,0,0,112.8,1,0
362,42462,1,0,2,1,0,0,0,101,2018,10,9,1,0,0,0,80.75,0,1
363,42463,2,0,1,2,0,0,0,132,2018,6,1,0,0,0,0,72.25,0,0
364,42464,2,0,0,3,0,0,1,159,2018,10,25,1,0,0,0,123.3,1,1
365,42465,2,0,0,2,0,0,0,7,2018,9,15,0,0,0,0,144.0,0,0
366,42466,2,0,0,2,2,0,0,320,2018,8,14,0,0,0,0,115.0,1,1
367,42467,2,0,2,3,0,0,0,163,2018,9,19,0,0,0,0,80.75,0,0
368,42468,2,0,0,4,2,0,0,57,2018,11,23,1,0,0,0,115.68,1,0
369,42469,2,0,0,3,0,0,0,1,2018,5,14,0,0,0,0,62.8,0,0
370,42470,2,0,2,2,0,0,0,69,2018,3,27,0,0,0,0,68.0,0,0
371,42471,2,0,1,3,0,0,1,81,2018,12,26,1,0,0,0,105.61,0,1
372,42472,2,0,2,2,0,0,0,104,2018,4,1,1,0,0,0,61.43,0,0
373,42473,2,1,0,2,0,0,0,15,2018,10,25,1,0,0,0,180.0,2,0
374,42474,1,0,0,2,2,0,0,346,2018,9,13,0,0,0,0,90.0,0,0
375,42475,2,0,1,3,0,0,0,40,2018,11,24,0,0,0,0,75.0,0,0
376,42476,2,0,1,4,0,0,0,0,2017,12,9,1,1,1,0,69.0,0,0
377,42477,2,0,0,2,0,0,1,130,2018,9,29,1,0,0,0,139.5,2,0
378,42478,2,0,0,4,0,0,2,330,2018,10,14,1,0,0,0,106.7,1,1
379,42479,2,1,1,0,0,0,0,64,2018,7,11,1,0,0,0,121.5,0,1
380,42480,2,0,2,0,0,0,2,6,2017,12,11,1,0,0,0,96.25,2,0
381,42481,2,0,0,2,0,0,0,74,2018,9,3,0,0,0,0,80.75,0,0
382,42482,2,0,2,3,0,0,0,71,2018,5,14,0,0,0,0,75.0,1,0
383,42483,2,0,0,2,0,0,2,217,2017,8,16,1,0,0,0,67.5,1,0
384,42484,2,0,0,2,0,0,1,28,2018,11,5,1,0,0,0,154.0,1,0
385,42485,2,0,0,3,0,0,0,157,2018,12,8,4,0,0,0,0.0,2,0
386,42486,3,0,2,1,0,0,1,55,2018,5,8,1,0,0,0,159.3,0,1
387,42487,2,0,1,1,2,0,0,88,2018,10,5,0,0,0,0,115.0,0,0
388,42488,1,0,0,1,0,0,0,27,2018,6,29,2,1,1,2,65.0,0,0
389,42489,2,0,1,3,0,0,0,75,2018,4,26,0,0,0,0,75.0,0,0
390,42490,2,0,0,4,0,0,0,67,2018,11,25,0,0,0,0,75.0,0,0
391,42491,2,0,2,0,0,0,0,146,2018,4,24,1,0,0,0,95.0,0,1
392,42492,2,0,2,1,0,0,0,113,2018,9,12,1,0,0,0,118.8,1,0
393,42493,2,0,2,2,1,0,0,96,2018,12,24,1,0,0,0,57.6,1,0
394,42494,2,0,1,2,0,0,0,111,2018,4,25,1,0,0,0,105.4,1,0
395,42495,1,0,1,3,0,0,1,12,2018,9,12,2,0,0,0,110.0,0,0
396,42496,2,0,2,1,0,0,0,129,2018,8,10,1,0,0,0,114.3,1,0
397,42497,2,0,2,1,0,1,0,73,2018,4,3,1,0,0,0,105.3,2,0
398,42498,2,0,1,3,0,0,0,24,2018,2,8,0,0,0,0,48.67,0,0
399,42499,2,0,1,3,0,0,0,100,2018,4,4,1,0,0,0,90.65,2,0
400,42500,1,0,1,2,0,0,0,10,2018,10,12,0,0,0,0,110.0,0,0
401,42501,2,0,0,3,0,0,0,115,2018,7,29,1,0,0,0,114.3,1,0
402,42502,1,0,0,3,0,0,1,8,2018,5,10,1,0,0,0,108.57,0,1
403,42503,2,0,0,3,0,0,0,314,2018,5,12,1,0,0,0,75.0,0,1
404,42504,3,0,0,1,0,0,1,9,2018,6,30,1,0,0,0,206.0,2,0
405,42505,1,0,0,1,0,0,0,0,2017,12,9,4,1,0,7,0.0,2,0
406,42506,2,0,0,4,0,0,1,112,2018,8,3,1,0,0,0,127.8,1,0
407,42507,2,0,0,2,2,0,0,6,2017,12,25,0,0,0,0,116.0,0,0
408,42508,2,0,2,2,0,0,1,94,2018,7,23,0,0,0,0,82.45,0,0
409,42509,2,0,1,4,0,0,0,135,2018,5,29,1,0,0,0,79.72,1,0
410,42510,2,0,0,3,0,0,0,184,2018,10,17,1,0,0,0,96.3,1,1
411,42511,2,0,1,2,0,0,0,203,2018,9,5,0,0,0,0,80.75,0,0
412,42512,2,0,1,2,2,0,0,72,2017,9,18,0,0,0,0,112.0,0,0
413,42513,2,0,0,2,1,0,0,1,2018,2,12,1,1,0,1,79.0,0,0
414,42514,2,0,2,4,0,0,1,22,2017,10,20,0,0,0,0,75.0,0,0
415,42515,2,1,1,1,0,0,0,138,2018,8,7,1,0,0,0,130.5,1,0
416,42516,2,0,1,2,0,0,0,224,2018,9,21,1,0,0,0,93.5,1,0
417,42517,2,0,1,2,0,0,0,198,2018,9,16,0,0,0,0,90.0,0,1
418,42518,2,0,2,1,1,0,0,154,2018,10,9,1,0,0,0,108.0,1,1
419,42519,2,0,0,3,0,0,0,304,2017,11,3,0,0,0,0,89.0,0,0
420,42520,2,0,0,1,0,0,0,99,2018,2,30,1,0,0,0,81.0,0,1
421,42521,2,0,2,1,0,0,0,39,2018,12,27,0,0,0,0,65.0,1,0
422,42522,2,0,2,5,0,0,0,132,2018,11,5,0,0,0,0,90.95,0,0
423,42523,2,0,2,5,0,0,0,118,2018,7,11,1,0,0,0,107.95,1,0
424,42524,2,0,1,4,0,0,0,209,2018,7,25,1,0,0,0,90.95,1,0
425,42525,2,0,0,3,0,0,1,68,2018,9,3,1,0,0,0,149.4,0,1
426,42526,2,0,0,2,0,0,0,265,2018,6,24,1,0,0,0,115.0,1,1
427,42527,2,0,0,3,1,0,0,139,2018,6,29,1,0,0,0,116.1,1,0
428,42528,2,0,1,3,0,0,0,294,2018,11,4,1,0,0,0,76.58,1,0
429,42529,2,0,2,2,0,0,0,1,2018,2,28,0,0,0,0,60.0,0,0
430,42530,2,0,0,3,0,0,0,279,2018,12,3,0,0,0,0,110.0,0,1
431,42531,2,0,2,2,0,0,0,233,2018,10,14,1,0,0,0,90.0,0,1
432,42532,2,0,1,3,0,0,0,75,2017,11,16,1,0,0,0,52.85,1,0
433,42533,2,0,1,2,0,0,1,185,2018,12,4,1,0,0,0,103.5,1,0
434,42534,2,0,0,3,0,0,0,86,2017,10,24,0,0,0,0,105.0,0,0
435,42535,2,0,0,3,1,0,0,185,2018,9,15,1,0,0,0,116.1,0,1
436,42536,2,1,1,2,0,0,0,0,2017,8,31,1,0,0,0,96.33,1,0
437,42537,2,0,0,2,0,0,0,56,2018,11,11,0,0,0,0,75.0,0,0
438,42538,1,0,0,4,0,0,0,34,2018,10,7,1,0,0,0,169.2,0,1
439,42539,1,0,2,2,0,0,0,18,2018,6,11,0,0,0,0,120.0,0,0
440,42540,1,0,0,3,0,0,0,88,2018,5,3,0,0,0,0,96.0,0,0
441,42541,2,0,1,3,0,0,0,101,2018,7,18,0,0,0,0,72.25,0,0
442,42542,3,0,2,1,0,0,1,1,2018,2,27,1,0,0,0,116.0,1,0
443,42543,1,0,1,2,2,0,0,301,2018,7,30,0,0,0,0,90.0,0,0
444,42544,2,0,0,3,0,0,0,44,2018,12,17,0,0,0,0,75.0,0,0
445,42545,2,0,2,4,2,0,0,296,2018,9,21,0,0,0,0,117.0,0,1
446,42546,3,0,0,2,0,0,1,8,2018,7,15,1,0,0,0,187.0,2,0
447,42547,2,1,2,3,0,0,0,76,2018,5,2,1,0,0,0,135.01,1,0
448,42548,2,0,1,1,0,0,0,121,2018,6,9,0,0,0,0,120.0,0,0
449,42549,3,0,2,5,0,0,1,60,2018,8,15,1,0,0,0,135.45,1,0
450,42550,2,0,2,2,0,0,0,266,2018,10,30,1,0,0,0,79.7,1,0
451,42551,2,0,2,5,0,0,0,172,2018,10,4,1,0,0,0,108.9,0,1
452,42552,2,0,1,2,0,0,0,250,2018,9,26,0,0,0,0,95.0,0,1
453,42553,2,0,0,2,0,0,0,23,2017,12,18,0,0,0,0,38.67,0,0
454,42554,2,0,2,2,0,0,0,179,2018,9,5,1,0,0,0,124.2,3,0
455,42555,1,0,2,4,0,0,1,69,2018,6,12,0,0,0,0,120.0,0,0
456,42556,2,0,1,3,0,0,1,103,2018,5,5,1,0,0,0,95.88,1,0
457,42557,2,0,0,2,0,0,0,119,2018,7,27,1,0,0,0,137.7,1,0
458,42558,2,0,1,2,0,0,0,154,2018,9,16,0,0,0,0,80.75,0,0
459,42559,2,0,1,3,0,0,1,125,2018,4,1,1,0,0,0,101.58,2,0
460,42560,2,0,0,2,1,0,0,99,2018,3,23,1,0,0,0,89.3,1,0
461,42561,3,0,0,3,0,0,1,35,2018,8,17,1,0,0,0,168.3,0,1
462,42562,2,0,2,6,0,0,0,122,2018,6,7,1,0,0,0,119.85,0,1
463,42563,2,0,0,2,0,0,2,292,2018,7,21,0,0,0,0,115.0,0,1
464,42564,2,0,2,2,0,0,0,173,2018,7,31,1,0,0,0,94.5,1,0
465,42565,2,0,2,3,0,0,0,167,2018,10,1,1,0,0,0,119.85,2,1
466,42566,2,0,0,3,0,0,0,258,2018,10,16,1,0,0,0,110.0,0,1
467,42567,2,0,1,2,0,0,0,36,2018,1,29,0,0,0,0,75.6,0,0
468,42568,2,0,0,3,0,0,2,104,2017,12,3,0,0,0,0,71.4,0,0
469,42569,2,0,2,2,0,0,0,47,2018,10,16,0,0,0,0,80.75,0,0
470,42570,2,1,1,2,0,0,0,102,2018,10,9,1,0,0,0,108.0,1,0
471,42571,1,0,2,3,0,1,0,4,2018,8,23,2,1,0,3,67.0,1,0
472,42572,1,0,0,2,0,0,0,64,2018,2,17,2,0,0,0,130.0,0,0
473,42573,3,0,0,3,0,0,1,64,2018,3,24,1,0,0,0,137.7,1,0
474,42574,2,0,2,3,0,0,0,249,2018,9,29,1,0,0,0,100.3,2,0
475,42575,2,1,1,3,0,0,0,156,2018,8,23,1,0,0,0,121.5,1,1
476,42576,2,1,1,2,0,0,0,117,2018,6,29,1,0,0,0,105.3,2,0
477,42577,2,0,2,2,0,0,0,65,2018,3,19,0,0,0,0,63.58,0,0
478,42578,3,0,1,2,0,0,1,101,2018,5,7,1,0,0,0,138.55,3,0
479,42579,1,0,0,1,0,0,0,55,2017,11,6,0,0,0,0,62.67,0,0
480,42580,2,0,0,1,0,0,0,7,2018,12,15,1,1,11,4,109.0,1,0
481,42581,2,0,1,2,0,0,0,180,2018,5,10,1,0,0,0,120.0,0,1
482,42582,2,2,0,3,0,0,3,16,2017,9,29,1,0,0,0,153.0,1,0
483,42583,2,0,0,1,0,1,1,76,2018,8,24,1,0,0,0,131.4,1,0
484,42584,2,0,2,2,0,0,1,55,2018,3,13,0,0,0,0,60.0,1,0
485,42585,2,0,1,4,0,0,0,109,2018,11,16,0,0,0,0,68.0,0,0
486,42586,1,0,2,1,0,0,0,202,2018,5,6,2,1,3,6,90.0,0,0
487,42587,2,0,1,1,0,0,0,164,2017,10,2,1,0,0,0,100.0,0,1
488,42588,2,0,1,2,0,0,0,338,2018,10,7,0,0,0,0,80.0,1,0
489,42589,2,0,0,2,0,0,1,6,2018,5,27,1,0,0,0,176.0,0,1
490,42590,2,0,2,5,0,0,1,152,2018,7,12,1,0,0,0,114.63,0,1
491,42591,2,0,1,2,0,0,0,32,2018,9,25,0,0,0,0,81.0,0,0
492,42592,2,0,2,2,0,0,0,53,2018,3,18,0,0,0,0,75.0,0,0
493,42593,2,0,2,3,1,0,0,48,2018,2,14,1,0,0,0,51.09,0,1
494,42594,2,0,0,3,0,0,0,11,2017,10,23,0,0,0,0,88.5,0,0
495,42595,1,0,0,2,2,0,0,346,2018,9,13,0,0,0,0,90.0,1,0
496,42596,2,0,2,6,0,0,0,112,2018,6,7,1,0,0,0,111.78,1,0
497,42597,2,0,2,1,0,0,0,101,2018,10,23,0,0,0,0,80.75,1,0
498,42598,2,0,0,4,0,0,0,152,2018,6,23,1,0,0,0,83.83,1,0
499,42599,2,2,0,1,0,0,2,16,2018,3,8,1,0,0,0,83.03,0,0
500,42600,2,1,0,1,2,1,0,2,2018,8,10,1,0,0,0,195.0,3,0
501,42601,2,0,1,3,0,0,1,157,2018,8,20,1,0,0,0,101.58,2,0
502,42602,4,0,0,3,0,0,1,159,2018,7,26,1,0,0,0,138.55,1,1
503,42603,1,0,0,3,2,0,0,150,2018,1,2,0,0,0,0,101.0,0,0
504,42604,3,0,1,3,0,0,1,246,2018,12,26,1,0,0,0,104.55,0,1
505,42605,2,0,2,3,0,0,0,197,2018,4,17,1,0,0,0,106.2,1,1
506,42606,2,0,2,0,0,0,0,132,2018,7,14,1,0,0,0,105.3,0,1
507,42607,1,0,0,2,0,0,0,103,2018,5,19,0,0,0,0,115.0,0,0
508,42608,1,0,2,4,0,0,3,20,2018,11,19,1,0,0,0,147.9,1,0
509,42609,1,0,0,1,0,0,0,2,2018,7,7,4,1,0,1,0.0,2,0
510,42610,2,0,0,4,1,0,0,91,2018,4,27,1,0,0,0,84.15,0,1
511,42611,1,0,3,5,0,0,1,28,2018,2,28,1,0,0,0,101.78,0,1
512,42612,2,0,2,3,0,0,0,59,2017,10,12,0,0,0,0,76.5,1,0
513,42613,3,0,0,3,0,1,1,103,2018,10,21,1,0,0,0,146.7,1,0
514,42614,2,0,2,4,0,0,0,49,2017,12,30,0,0,0,0,71.0,0,0
515,42615,2,0,1,2,0,0,0,101,2018,6,13,1,0,0,0,87.67,1,0
516,42616,2,1,1,2,0,0,0,87,2018,10,7,1,0,0,0,135.0,0,1
517,42617,3,0,1,2,0,0,1,77,2018,6,19,1,0,0,0,153.18,1,0
518,42618,2,0,1,2,0,0,0,280,2018,9,16,0,0,0,0,80.0,0,1
519,42619,3,0,2,4,0,0,1,64,2018,3,22,1,0,0,0,115.77,1,0
520,42620,2,1,0,4,0,0,0,27,2018,9,29,1,0,0,0,141.55,0,1
521,42621,2,0,0,5,0,0,0,154,2018,8,1,1,0,0,0,114.3,1,1
522,42622,2,0,1,3,0,0,2,56,2018,3,7,1,0,0,0,85.85,0,0
523,42623,2,0,2,2,0,0,1,160,2018,7,15,1,0,0,0,130.05,1,1
524,42624,1,0,0,1,0,0,0,15,2018,12,27,0,0,0,0,60.0,0,0
525,42625,2,0,1,2,1,0,0,64,2018,2,14,1,0,0,0,69.5,1,0
526,42626,2,0,2,3,0,0,0,155,2018,7,16,1,0,0,0,97.56,0,1
527,42627,2,1,0,2,0,0,0,8,2018,8,8,1,0,0,0,171.0,0,1
528,42628,2,0,0,3,0,0,0,276,2018,12,8,1,0,0,0,81.43,0,1
529,42629,2,0,1,2,0,0,0,193,2018,10,7,1,0,0,0,70.44,0,1
530,42630,3,0,1,3,0,0,3,111,2018,8,22,1,0,0,0,198.9,0,1
531,42631,2,0,1,2,0,0,0,78,2018,9,25,0,0,0,0,100.0,0,0
532,42632,2,0,1,3,0,0,1,22,2017,11,2,0,0,0,0,60.0,0,0
533,42633,2,0,1,1,0,0,0,85,2018,4,2,0,0,0,0,70.0,1,0
534,42634,2,0,2,3,0,0,2,48,2018,9,4,1,0,0,0,127.38,1,0
535,42635,2,0,0,2,2,0,0,30,2018,6,2,0,0,0,0,140.0,1,0
536,42636,2,0,2,5,0,1,0,195,2018,9,20,1,0,0,0,99.95,2,0
537,42637,2,0,0,4,0,0,0,275,2018,10,5,0,0,0,0,90.0,1,0
538,42638,2,0,2,2,0,1,1,10,2018,2,19,1,0,0,0,112.0,1,0
539,42639,2,0,0,4,0,0,0,104,2018,4,6,1,0,0,0,102.3,0,1
540,42640,2,0,0,2,0,0,1,2,2018,2,19,0,0,0,0,107.0,0,0
541,42641,3,0,2,2,0,0,1,45,2018,5,28,1,0,0,0,125.1,2,0
542,42642,2,0,0,2,2,0,0,14,2018,9,26,1,0,0,0,147.67,1,0
543,42643,2,0,1,2,0,0,0,141,2018,9,16,0,0,0,0,80.75,0,0
544,42644,2,1,2,3,2,0,0,137,2018,8,12,1,0,0,0,140.1,2,0
545,42645,2,0,1,5,0,0,0,336,2018,9,21,0,0,0,0,81.88,0,1
546,42646,2,0,0,3,0,0,1,58,2018,6,3,1,0,0,0,140.4,0,1
547,42647,2,2,0,2,0,0,3,2,2017,10,27,1,0,0,0,196.0,1,0
548,42648,1,0,0,1,2,0,0,72,2017,9,18,0,0,0,0,84.0,0,0
549,42649,2,0,0,3,2,0,0,86,2017,9,24,0,0,0,0,120.0,0,0
550,42650,2,0,0,5,0,0,0,170,2018,8,21,0,0,0,0,96.9,0,0
551,42651,2,0,2,2,0,0,0,115,2018,2,13,0,0,0,0,61.0,0,0
552,42652,2,0,0,2,0,0,0,104,2018,4,15,1,0,0,0,96.3,1,0
553,42653,2,0,0,1,0,0,1,1,2018,8,29,1,0,0,0,166.0,1,0
554,42654,3,0,2,3,0,0,0,69,2018,6,12,0,0,0,0,120.0,0,0
555,42655,1,0,0,1,0,0,0,0,2018,10,28,0,0,0,0,45.0,0,0
556,42656,2,0,0,2,1,0,0,111,2018,8,12,1,0,0,0,107.1,1,0
557,42657,2,1,1,3,0,0,0,155,2018,8,1,1,0,0,0,130.5,1,1
558,42658,2,0,1,2,0,0,0,91,2018,5,13,0,0,0,0,80.0,1,0
559,42659,2,0,2,2,2,0,0,96,2017,10,11,0,0,0,0,94.5,0,0
560,42660,1,0,0,2,0,0,0,308,2018,11,25,0,0,0,0,52.0,0,0
561,42661,2,0,0,1,0,0,0,55,2018,4,5,0,0,0,0,70.0,0,0
562,42662,2,0,0,2,0,0,1,161,2018,8,25,1,0,0,0,109.8,0,1
563,42663,1,0,0,2,0,0,0,36,2017,10,19,0,0,0,0,71.0,0,0
564,42664,2,0,2,5,0,0,0,95,2018,4,23,0,0,0,0,87.04,1,0
565,42665,2,0,1,4,0,0,0,92,2018,3,30,0,0,0,0,102.68,0,0
566,42666,2,0,0,4,0,0,0,102,2017,10,21,1,0,0,0,89.25,0,1
567,42667,2,1,0,1,0,1,0,138,2018,7,12,1,0,0,0,130.5,2,0
568,42668,2,0,0,3,0,0,0,76,2018,12,8,0,0,0,0,75.0,0,0
569,42669,2,0,2,4,0,0,1,82,2018,10,9,1,0,0,0,131.4,0,1
570,42670,2,2,0,3,0,0,3,76,2018,8,12,1,0,0,0,207.9,0,1
571,42671,2,0,2,1,0,0,0,90,2018,5,8,0,0,0,0,80.75,0,0
572,42672,2,2,1,1,0,0,3,173,2018,8,7,1,0,0,0,177.3,0,1
573,42673,2,1,1,3,0,0,0,35,2018,4,18,1,0,0,0,112.5,1,0
574,42674,3,0,0,1,0,0,1,3,2018,4,6,1,0,0,0,149.33,3,0
575,42675,2,0,2,2,0,0,0,8,2018,8,6,1,0,0,0,171.0,1,0
576,42676,2,0,2,4,0,0,0,132,2018,7,9,1,0,0,0,105.83,1,0
577,42677,2,0,0,4,0,0,0,138,2018,9,22,1,0,0,0,119.85,1,0
578,42678,1,0,0,1,2,0,0,5,2017,9,30,1,0,0,0,0.0,0,0
579,42679,1,0,2,5,0,0,0,2,2018,3,6,0,0,0,0,55.74,0,0
580,42680,2,0,0,2,2,0,0,102,2017,9,16,0,0,0,0,101.5,0,1
581,42681,2,0,0,3,2,0,0,3,2018,8,29,0,0,0,0,146.5,2,0
582,42682,2,0,0,3,0,0,0,181,2018,10,11,0,0,0,0,120.0,0,1
583,42683,2,0,2,6,0,0,0,153,2018,7,7,1,0,0,0,111.78,0,1
584,42684,3,0,0,4,0,0,1,2,2018,2,12,1,0,0,0,110.6,2,0
585,42685,2,0,2,2,0,0,0,76,2018,5,17,0,0,0,0,80.75,0,0
586,42686,2,0,2,4,0,0,0,99,2017,10,30,0,0,0,0,65.0,0,0
587,42687,2,2,0,1,0,0,3,17,2018,8,30,1,0,0,0,153.0,2,0
588,42688,2,0,0,2,0,0,0,256,2018,6,15,0,0,0,0,75.0,0,1
589,42689,2,0,1,2,0,0,0,273,2018,10,13,1,0,0,0,95.0,0,1
590,42690,2,0,1,2,0,0,0,113,2018,6,30,0,0,0,0,75.0,0,0
591,42691,2,0,0,1,0,1,1,2,2018,9,13,1,0,0,0,184.0,1,0
592,42692,2,0,0,2,0,0,0,60,2018,11,18,0,0,0,0,75.0,1,0
593,42693,2,0,1,1,2,0,0,247,2018,6,6,0,0,0,0,93.0,0,1
594,42694,1,0,1,3,0,0,0,6,2018,10,10,0,0,0,0,95.0,0,0
595,42695,2,0,1,0,0,0,0,110,2018,4,25,1,0,0,0,96.3,1,0
596,42696,2,0,2,5,0,0,1,134,2018,10,22,1,0,0,0,116.36,1,1
597,42697,2,0,0,1,0,0,0,92,2018,3,26,0,0,0,0,100.0,0,0
598,42698,2,0,0,2,0,0,0,102,2018,10,16,0,0,0,0,75.0,0,0
599,42699,1,0,0,2,0,0,0,215,2018,8,8,1,0,0,0,96.3,1,1
600,42700,2,0,2,7,0,0,0,82,2017,8,28,1,0,0,0,76.5,1,0
601,42701,1,0,0,3,0,1,1,8,2017,10,18,1,0,0,0,129.0,1,0
602,42702,2,2,1,3,0,0,3,47,2018,4,25,1,0,0,0,207.9,2,0
603,42703,2,0,2,1,0,0,0,1,2018,2,27,0,0,0,0,80.0,0,0
604,42704,2,0,0,3,0,0,0,103,2018,4,7,1,0,0,0,99.3,1,0
605,42705,2,0,2,0,0,0,1,41,2017,10,3,0,0,0,0,76.5,1,0
606,42706,1,0,0,3,0,0,0,37,2018,11,13,0,0,0,0,95.0,0,0
607,42707,2,0,0,3,2,0,0,39,2017,8,13,1,0,0,0,115.0,3,0
608,42708,2,0,1,1,0,0,0,53,2018,11,14,0,0,0,0,70.0,1,0
609,42709,1,0,2,2,0,0,0,6,2017,11,9,2,1,0,2,41.0,0,0
610,42710,2,0,0,2,0,0,0,90,2018,11,7,1,0,0,0,171.9,1,0
611,42711,1,0,0,1,0,0,1,62,2018,9,27,1,0,0,0,115.04,1,0
612,42712,2,0,2,3,0,0,1,335,2018,10,13,0,0,0,0,90.95,0,1
613,42713,2,0,0,1,0,0,1,46,2017,11,22,0,0,0,0,60.0,0,0
614,42714,2,0,0,4,1,0,0,67,2018,3,10,1,0,0,0,63.75,1,0
615,42715,1,0,0,1,0,0,1,21,2017,10,5,1,0,0,0,0.0,0,0
616,42716,2,0,1,2,0,0,0,336,2018,9,21,1,0,0,0,78.0,1,1
617,42717,2,0,0,3,0,0,1,22,2017,9,15,0,0,0,0,75.0,0,0
618,42718,1,0,0,1,0,0,0,2,2017,7,29,0,0,0,0,65.0,0,0
619,42719,2,0,0,3,0,0,0,58,2018,11,23,0,0,0,0,75.0,1,0
620,42720,2,0,0,2,0,0,0,121,2018,5,24,1,0,0,0,105.3,0,1
621,42721,2,0,2,1,0,0,1,173,2018,12,31,1,0,0,0,122.4,0,1
622,42722,1,0,2,1,0,0,0,122,2018,3,27,0,0,0,0,86.0,0,0
623,42723,2,0,1,2,0,0,0,197,2018,8,18,0,0,0,0,86.0,1,0
624,42724,2,0,2,6,0,0,0,177,2018,8,3,0,0,0,0,72.25,0,0
